Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,Price_Crore
72.898,19.0081,0,3,2,2,1,1.06,1.28,17.45
72.7976,18.9775,0,3,2,2,1,8.49,7.2,5.5
72.8836,19.0199,13,2,1,1,1,0.6,0.67,9.5
72.8174,19.0006,13,4,2,2,1,0.29,0.26,10.52
72.8214,18.8948,12,3,2,2,0,9.44,7.33,3.28
72.7879,19.0229,25,4,3,3,1,2.77,3.46,7.87
72.8031,18.9735,40,2,1,1,1,9.04,6.4,1.67
72.8412,18.9283,3,3,2,2,1,2.04,1.75,8.94
72.8323,18.8734,43,3,2,3,0,7.89,8.47,1.87
72.8825,18.9369,13,2,1,1,1,0.87,0.71,4.91
72.8058,18.9576,7,4,3,3,2,1.01,1.09,13.96
72.881,18.9283,12,3,2,2,0,0.15,0.1,8.25
72.8919,18.9978,23,3,1,1,0,4.0,2.81,7.52
72.8377,18.9565,12,2,1,1,0,2.6,1.82,7.33
72.879,18.9351,10,2,1,1,1,2.72,3.26,4.32
72.872,18.9285,7,3,1,1,0,1.64,1.79,6.11
72.7933,18.9469,21,3,1,1,1,0.14,0.15,6.38
72.8669,18.8977,20,2,1,1,0,2.71,2.26,3.0
72.8727,18.9466,10,4,2,2,1,4.21,4.26,8.09
72.8384,18.9653,12,2,1,1,0,0.43,0.31,9.01
72.8738,18.9551,9,4,2,3,1,8.22,7.19,10.78
72.8847,19.0132,19,4,3,3,1,0.96,0.72,20.04
72.8915,18.9345,3,2,1,1,1,2.46,2.03,4.98
72.7887,18.9059,4,3,2,2,1,0.75,0.59,9.92
72.8725,18.8812,10,3,1,1,1,1.8,1.49,6.7
72.8337,18.8897,2,3,2,2,0,4.98,4.17,6.29
72.8881,18.9227,4,2,1,1,1,0.95,0.95,5.72
72.805,19.001,14,2,1,1,0,0.25,0.22,4.42
72.8393,18.8812,10,3,2,2,1,4.28,3.22,7.06
72.8309,18.8835,6,4,3,3,0,3.15,2.8,10.43
72.784,18.9467,2,4,2,2,0,8.36,5.85,6.37
72.8539,19.0653,5,2,1,1,1,0.58,0.5,10.35
72.8094,18.9014,2,4,2,2,0,1.7,1.66,9.86
72.8302,18.8751,1,3,2,2,1,10.22,7.55,4.48
72.8338,18.9475,11,4,3,4,1,2.38,1.81,12.09
72.8977,18.9112,28,3,2,2,0,0.14,0.13,6.25
72.7901,18.8714,28,2,1,1,2,6.97,6.41,2.11
72.8088,18.9379,4,2,1,1,1,1.84,1.87,5.61
72.8217,18.988,25,3,2,3,1,0.09,0.1,14.48
72.827,18.8818,8,4,3,3,1,0.15,0.1,13.96
72.8434,18.9343,15,4,3,3,2,1.39,1.57,12.53
72.8649,18.9256,12,5,3,3,0,4.2,3.06,10.04
72.8526,19.0579,26,3,2,2,0,4.54,4.99,7.8
72.8322,19.0199,3,4,3,3,0,1.67,1.62,20.68
72.8126,18.9096,13,3,1,1,0,8.82,6.23,2.95
72.8818,19.0213,0,4,2,2,0,4.53,3.83,14.74
72.8119,18.9922,3,3,2,2,1,0.09,0.1,10.29
72.7939,19.0142,34,4,2,2,1,0.94,0.75,6.86
72.8629,18.9095,20,2,1,1,1,5.18,3.92,3.41
72.8641,18.8732,13,4,2,2,1,3.1,2.64,8.73
72.789,19.0394,9,2,1,1,0,0.77,0.65,4.91
72.7953,19.0274,0,2,1,1,1,5.15,3.59,4.43
72.8619,19.0251,0,2,1,1,0,1.19,1.39,9.22
72.8357,18.8798,3,3,2,2,0,6.98,5.01,5.57
72.8246,18.8956,3,3,2,2,0,1.86,1.61,8.05
72.8824,18.907,5,2,1,1,2,3.83,2.72,5.37
72.816,19.0607,7,2,1,1,0,1.27,1.06,4.5
72.8654,18.9358,0,2,1,1,1,1.11,0.88,4.97
72.8845,18.9533,11,2,1,1,1,2.95,2.15,8.09
72.7919,18.9631,21,4,2,2,1,5.79,4.08,6.34
72.8357,19.0449,6,2,1,1,2,1.03,0.71,11.22
72.8017,19.0661,24,2,1,1,1,4.58,4.64,3.35
72.8165,18.9918,18,2,1,1,1,0.14,0.1,4.99
72.8617,18.9935,6,4,2,2,2,4.93,5.62,15.01
72.8009,19.0471,6,3,2,2,0,0.49,0.46,8.32
72.8368,19.0382,4,2,1,1,1,0.36,0.25,10.76
72.8647,18.9253,20,4,2,3,2,0.1,0.1,11.16
72.8758,18.9798,23,4,3,3,1,0.28,0.19,19.35
72.8972,18.9299,11,4,3,4,1,1.17,1.07,12.83
72.8864,18.8674,17,4,3,4,1,0.3,0.25,13.22
72.8798,19.0384,1,2,1,1,0,0.74,0.51,9.86
72.8704,18.9919,50,2,1,1,1,16.52,13.36,0.91
72.8257,18.9129,0,3,1,1,0,1.96,2.16,7.01
72.8683,19.0191,50,3,2,2,2,0.12,0.1,8.67
72.8648,18.9463,10,3,2,2,0,2.15,2.01,7.14
72.8202,19.0312,0,4,2,2,0,6.94,6.32,11.28
72.7835,18.9518,3,3,2,3,1,0.12,0.1,11.51
72.8856,19.0658,18,5,3,3,2,3.12,3.65,19.99
72.8915,18.8804,15,3,1,1,0,1.97,2.35,4.95
72.8376,18.921,11,3,2,2,1,4.83,3.51,6.94
72.8863,19.0595,16,2,1,1,0,0.12,0.1,8.5
72.8078,18.9862,6,4,2,3,1,2.36,1.59,11.2
72.8489,19.0103,1,4,3,4,1,2.09,1.55,24.71
72.8616,18.9221,18,2,1,1,1,1.42,1.54,4.25
72.8348,18.9236,4,4,2,3,1,8.25,9.26,5.2
72.7931,19.0228,0,3,2,3,2,3.41,2.71,10.07
72.805,19.0406,39,4,2,2,0,0.21,0.22,5.95
72.8284,18.8668,20,3,2,2,0,0.58,0.53,6.91
72.8963,19.015,10,4,2,2,0,1.45,1.14,16.95
72.8228,18.9839,3,2,1,1,1,6.7,5.41,6.7
72.8384,18.9539,4,4,3,4,0,7.55,8.93,10.58
72.8793,18.8715,17,4,3,3,0,1.76,1.9,9.37
72.8327,18.9776,11,2,1,1,2,3.68,2.49,9.42
72.7997,19.0552,25,4,2,2,1,11.35,7.7,3.48
72.8147,18.9445,14,4,3,3,1,0.37,0.3,12.81
72.8604,19.0612,6,3,2,2,2,1.98,1.4,17.63
72.791,19.0569,3,3,1,1,1,0.88,0.7,8.0
72.8084,19.0161,21,2,1,1,1,1.99,2.07,4.1
72.8945,19.066,9,3,2,3,1,0.13,0.1,18.38
72.8803,19.0613,2,4,2,2,2,2.73,3.16,19.37
72.8434,18.8687,11,3,2,3,1,1.32,1.07,9.42
72.7963,18.8815,1,4,3,3,2,1.43,1.41,14.68
72.7872,18.951,11,3,2,2,0,4.91,3.54,6.25
72.8976,18.9575,7,4,2,2,1,1.41,1.08,19.13
72.8691,19.0275,25,4,3,4,1,1.54,1.45,18.25
72.8875,19.0281,2,2,1,1,0,4.29,4.09,7.23
72.8125,19.0046,2,4,3,3,1,4.82,4.6,10.07
72.8456,19.0303,8,2,1,1,0,0.13,0.1,9.41
72.8754,19.0185,27,4,2,2,2,1.31,0.89,15.82
72.8822,18.9301,6,2,1,1,0,5.07,3.77,3.43
72.8044,18.9766,2,5,3,4,0,6.47,5.77,8.93
72.8285,18.9213,2,5,3,3,2,2.2,1.86,16.02
72.7871,18.8821,8,4,2,2,1,1.32,1.5,10.37
72.8963,18.9853,24,4,2,3,0,9.11,6.71,7.71
72.8216,18.8892,12,4,3,3,0,3.35,3.84,8.56
72.8807,18.9645,14,3,1,1,2,5.49,3.88,8.93
72.8019,18.9335,0,3,2,2,2,2.02,1.96,9.74
72.7848,18.9333,7,3,1,1,2,1.57,1.91,6.98
72.8497,18.932,21,2,1,1,1,10.16,11.11,1.55
72.8644,18.8669,32,3,2,3,2,1.85,1.65,7.14
72.8955,18.8744,2,2,1,1,1,6.83,5.68,3.92
72.8385,19.0332,0,2,1,1,0,4.55,3.25,7.44
72.7862,19.0392,15,5,3,3,0,5.99,5.82,7.51
72.7897,18.9963,21,2,1,1,1,0.12,0.1,4.69
72.7943,18.9749,10,3,1,1,1,2.05,1.53,6.37
72.8828,19.0607,6,2,1,1,0,0.42,0.51,9.27
72.8081,19.0372,7,4,3,3,1,0.11,0.1,13.89
72.8331,18.9012,8,4,3,4,1,0.86,0.9,13.6
72.8497,18.9861,3,3,1,1,1,0.11,0.1,14.77
72.8965,19.0157,25,4,3,3,2,0.52,0.45,20.48
72.8881,19.0222,9,2,1,1,0,1.07,0.83,8.92
72.887,18.9116,11,2,1,1,1,1.96,2.38,5.01
72.8584,18.8756,10,4,3,3,0,1.16,1.1,11.07
72.8124,18.986,16,4,2,2,2,1.13,0.9,10.47
72.7907,18.9062,12,5,3,3,1,0.64,0.44,14.3
72.8088,18.9091,6,2,1,1,0,0.11,0.1,5.2
72.8948,18.9186,30,2,1,1,1,4.4,5.29,2.81
72.8521,18.9712,5,4,2,2,1,3.02,2.38,17.88
72.8872,18.8886,6,4,2,3,0,1.71,1.76,9.87
72.8076,19.0659,0,2,1,1,1,7.75,6.53,3.58
72.8516,19.0598,3,5,3,3,1,6.95,6.26,16.71
72.8625,18.8878,2,3,2,2,2,2.21,1.5,10.09
72.899,18.8703,4,2,1,1,1,1.04,0.88,5.72
72.8758,18.9207,24,3,2,2,0,0.14,0.1,7.35
72.8216,18.9131,19,4,3,3,1,1.93,1.44,10.38
72.8861,18.9722,13,3,2,2,1,0.27,0.3,16.03
72.8678,19.0041,2,2,1,1,1,0.98,1.19,10.41
72.8474,19.0543,18,3,2,2,2,1.31,1.3,15.18
72.7919,18.9906,26,3,2,2,0,0.91,1.04,6.17
72.8312,18.9228,7,4,3,3,0,4.67,4.0,8.72
72.7837,18.9415,9,4,2,2,0,0.84,0.7,9.82
72.8714,19.0658,1,4,3,3,1,2.78,2.09,21.96
72.8257,19.0574,21,2,1,1,1,2.73,1.82,7.41
72.8406,18.9105,14,4,2,2,1,1.4,0.98,9.71
72.7929,18.9264,0,5,3,3,0,4.16,3.97,11.37
72.8153,19.0125,0,3,2,2,0,0.86,0.62,9.02
72.7927,19.0184,27,5,3,3,2,7.48,5.94,7.38
72.8285,19.0114,32,4,3,4,1,0.99,0.86,16.37
72.838,19.0586,26,2,1,1,1,6.31,6.43,4.32
72.8232,18.9844,2,5,3,4,1,2.57,1.83,26.89
72.8224,19.0197,15,3,1,1,2,1.5,1.51,12.38
72.8374,18.9488,6,4,2,2,1,2.66,2.21,10.42
72.8212,18.8971,49,3,2,2,0,1.53,1.25,3.33
72.8123,18.9295,10,5,3,3,0,1.58,1.55,11.72
72.8756,18.9981,0,4,2,2,2,0.16,0.13,25.46
72.8862,18.9879,0,2,1,1,0,2.24,2.64,8.63
72.8892,18.9945,24,4,2,3,1,10.34,6.93,8.18
72.799,18.9823,22,4,3,3,1,1.73,1.16,10.25
72.7933,19.0533,21,4,3,3,1,0.79,0.63,10.61
72.8615,19.05,0,3,1,1,0,2.24,2.22,11.2
72.8702,19.043,3,3,1,1,1,0.14,0.15,14.75
72.7852,18.9907,10,3,2,2,1,0.68,0.69,9.46
72.8039,19.0659,0,3,1,1,1,2.62,2.7,6.36
72.8901,18.8848,23,2,1,1,2,0.45,0.33,4.79
72.7995,18.8973,4,5,3,4,1,0.13,0.1,16.73
72.8431,18.9179,6,3,1,1,0,0.84,0.61,7.13
72.8242,19.0012,31,4,3,4,0,3.76,3.56,12.09
72.8369,18.9498,8,3,2,2,0,0.36,0.3,8.32
72.8923,18.9569,10,4,2,2,1,1.9,1.66,17.63
72.7916,18.936,8,4,3,3,0,1.13,0.9,11.34
72.8117,18.8879,25,4,3,3,2,2.55,3.16,9.32
72.8149,18.941,15,2,1,1,0,0.74,0.67,4.38
72.8025,19.0264,0,3,2,2,0,0.13,0.1,9.81
72.7914,18.938,6,5,3,3,1,9.11,6.67,7.9
72.8486,18.9008,2,3,2,2,2,0.21,0.17,11.61
72.7911,18.9899,1,2,1,1,1,1.14,1.27,5.77
72.8601,18.8842,4,3,2,2,0,3.83,2.75,7.25
72.7987,18.8931,13,3,1,1,2,5.55,3.97,5.23
72.8501,19.0186,6,3,1,1,1,0.85,0.87,12.86
72.8278,18.9778,10,3,2,2,0,4.69,4.27,10.57
72.878,19.0479,2,4,3,3,2,0.58,0.56,29.02
72.7987,18.8876,9,4,2,2,2,1.21,0.98,11.7
72.8853,19.0285,1,4,2,2,2,4.23,5.25,16.8
72.8247,18.974,1,3,1,1,0,2.66,1.99,10.9
72.8881,18.9348,19,2,1,1,1,2.81,1.92,3.78
72.8868,18.9124,1,3,1,1,1,5.0,3.56,5.9
72.8758,18.9418,1,5,3,3,1,6.53,4.58,10.84
72.8358,19.0099,28,5,3,3,0,2.49,2.68,14.77
72.8643,18.9576,27,4,3,3,1,1.56,1.4,16.46
72.8378,19.055,24,3,1,1,2,0.88,0.76,11.1
72.8854,19.0605,9,2,1,1,2,2.78,2.34,9.29
72.8006,18.9545,12,3,2,2,1,1.11,1.03,8.56
72.8792,18.9306,37,2,1,1,0,4.0,2.84,2.64
72.8622,18.9166,2,3,1,1,2,0.94,0.72,8.39
72.8839,19.0368,1,5,3,3,1,3.08,2.72,24.19
72.8118,19.0188,3,2,1,1,2,0.92,0.86,5.93
72.7893,18.9349,1,2,1,1,2,0.2,0.22,6.88
72.8581,19.0533,30,4,2,2,1,0.4,0.27,14.32
72.8135,19.0619,8,3,2,2,1,5.95,6.17,5.83
72.8741,19.0109,16,2,1,1,2,4.68,5.27,6.72
72.8485,18.9376,21,2,1,1,1,1.96,1.58,4.13
72.866,18.9346,14,4,3,3,1,0.5,0.42,12.36
72.7909,18.9775,9,3,2,2,0,4.08,3.0,7.03
72.852,18.8923,0,4,2,2,2,4.16,3.74,9.79
72.7995,18.9211,2,5,3,3,1,1.96,2.18,14.53
72.8273,18.9969,10,2,1,1,1,13.0,10.51,3.0
72.8243,19.0081,17,3,2,2,0,5.94,3.97,9.1
72.8372,18.9068,11,4,2,2,1,4.22,3.85,7.93
72.862,18.8869,11,2,1,1,1,8.44,5.89,2.56
72.8433,19.0305,10,2,1,1,1,0.61,0.72,9.85
72.8168,18.9684,9,3,2,2,0,2.27,1.53,7.55
72.8535,18.8925,31,3,2,3,2,2.44,2.39,6.71
72.8829,18.9117,8,3,2,2,1,8.68,8.3,3.99
72.7981,19.0295,14,4,2,2,1,1.86,2.07,9.11
72.8022,19.0396,9,2,1,1,2,5.0,4.22,4.35
72.813,18.9932,1,2,1,1,2,10.65,7.47,3.18
72.8409,18.9604,49,2,1,1,1,8.29,6.39,2.64
72.8936,18.9923,5,2,1,1,0,3.5,3.36,7.39
72.7978,19.0364,7,3,2,2,0,3.73,2.63,6.93
72.8792,18.8823,27,3,2,3,1,1.05,0.84,6.73
72.8805,18.9774,35,3,2,3,1,1.63,1.58,11.1
72.868,19.0192,0,2,1,1,0,1.99,1.49,9.28
72.8152,19.0218,11,3,2,2,1,0.76,0.6,9.09
72.8673,18.9067,12,3,1,1,0,3.51,2.47,5.16
72.875,18.8982,7,5,3,4,0,1.48,1.24,13.08
72.7937,18.9609,19,2,1,1,0,5.82,4.02,3.02
72.8869,19.0149,0,3,1,1,0,1.54,1.4,12.27
72.8718,18.9492,7,2,1,1,0,0.6,0.57,5.19
72.8448,18.8757,14,5,3,3,1,1.21,1.48,12.74
72.8352,18.9141,3,3,1,1,0,0.12,0.14,7.53
72.8051,18.9106,0,3,1,1,2,1.03,0.76,9.48
72.8294,18.9722,13,3,1,1,1,16.3,11.07,3.4
72.8724,19.006,11,4,2,2,1,3.87,3.91,14.21
72.792,18.9043,15,3,2,2,0,4.91,4.05,5.9
72.8013,19.0165,8,3,2,3,0,0.46,0.58,8.52
72.7953,19.0408,29,2,1,1,1,0.38,0.26,3.91
72.8646,18.8788,0,3,2,2,2,6.06,5.63,7.13
72.8983,18.9488,13,3,1,1,2,0.64,0.7,7.14
72.7947,18.9597,2,2,1,1,1,3.34,2.6,4.99
72.8894,18.9991,7,5,3,3,0,2.97,2.99,19.98
72.8458,18.9488,8,2,1,1,1,2.96,2.02,5.13
72.7948,18.9905,6,4,3,3,0,2.95,3.18,9.74
72.8817,19.0003,10,3,1,1,0,1.7,1.66,10.4
72.8979,19.0215,6,4,3,3,1,4.81,3.39,18.64
72.7945,18.9716,0,3,2,2,1,2.03,1.79,9.17
72.8082,19.0661,17,2,1,1,2,1.28,1.33,4.99
72.89,19.0041,23,2,1,1,1,2.08,1.66,6.77
72.878,18.952,23,2,1,1,0,15.09,11.07,1.93
72.8865,18.9169,11,2,1,1,1,1.42,0.97,5.03
72.8447,19.059,9,3,2,2,1,1.18,1.02,15.86
72.851,18.925,0,3,1,1,1,1.58,1.71,7.03
72.8386,18.9609,9,2,1,1,0,0.6,0.75,8.37
72.8836,18.9821,40,3,2,3,1,0.58,0.48,10.61
72.8463,18.9209,1,2,1,1,0,0.8,0.74,5.18
72.8539,18.9058,10,3,1,1,2,1.04,0.73,7.6
72.808,18.9291,17,5,3,3,0,6.9,5.83,7.3
72.8847,19.0039,6,3,2,2,2,0.91,0.88,18.66
72.8207,19.033,4,3,2,2,0,10.3,7.52,7.07
72.891,18.9755,21,4,2,3,0,12.94,9.43,5.46
72.8484,19.0486,3,2,1,1,0,4.36,3.49,7.39
72.8469,18.9754,7,3,2,3,0,4.77,3.69,12.18
72.8172,18.9086,0,4,3,3,1,1.62,1.31,13.55
72.8305,19.0264,12,5,3,3,2,5.37,3.81,20.41
72.7929,18.9701,6,2,1,1,1,0.73,0.59,5.51
72.857,19.0515,11,3,2,3,2,0.14,0.1,20.44
72.8355,18.9186,4,2,1,1,2,0.82,0.8,6.63
72.8841,19.0453,29,3,1,1,1,4.18,3.69,7.29
72.86,18.9708,11,2,1,1,2,4.45,4.2,7.54
72.8656,18.9164,3,3,2,3,0,0.74,0.85,9.47
72.892,19.0282,16,4,2,2,0,0.81,1.0,15.71
72.7963,18.8801,1,3,2,2,0,2.44,2.14,7.86
72.8068,18.8777,3,3,2,2,0,13.53,14.78,2.19
72.8001,19.0223,13,4,2,2,2,2.31,1.95,10.02
72.8672,18.9021,8,2,1,1,2,0.43,0.49,6.39
72.7904,18.9314,13,4,2,2,2,2.23,2.46,9.58
72.8671,18.963,1,2,1,1,0,0.29,0.29,9.68
72.8321,19.0152,8,2,1,1,1,15.93,11.16,2.87
72.813,18.9925,41,2,1,1,1,3.84,3.03,2.36
72.8852,19.0607,0,3,1,1,0,7.73,6.96,6.72
72.867,18.9914,18,2,1,1,0,3.84,4.75,5.15
72.855,19.0199,11,3,2,2,1,0.72,0.81,15.9
72.8307,18.8784,4,3,2,2,1,0.73,0.73,9.77
72.7952,19.0413,5,3,2,2,0,0.41,0.4,8.91
72.8365,19.0001,1,2,1,1,0,0.39,0.29,9.68
72.8807,18.9957,0,4,2,2,1,0.94,0.77,21.8
72.8749,18.9577,44,2,1,1,1,0.27,0.34,5.57
72.8419,18.9135,2,4,2,2,2,2.66,2.43,11.17
72.8637,19.0333,3,2,1,1,1,0.26,0.21,10.75
72.7896,18.8699,36,2,1,1,2,1.09,0.93,3.47
72.8036,18.9992,20,2,1,1,2,2.31,2.21,4.33
72.8861,19.0022,24,4,2,2,1,1.85,2.2,13.94
72.8836,18.8811,37,2,1,1,1,0.74,0.8,3.39
72.8693,18.9906,16,4,3,3,1,2.64,2.03,18.84
72.8666,19.0091,5,3,1,1,0,2.67,2.81,10.09
72.7889,18.8846,13,3,2,2,1,1.76,1.84,7.92
72.8525,18.9188,14,2,1,1,2,0.26,0.25,5.67
72.8357,18.8743,7,3,1,1,2,0.44,0.31,7.74
72.8709,18.8956,50,3,2,2,1,4.81,5.27,2.63
72.8467,18.9366,2,4,2,2,1,0.62,0.63,11.91
72.8835,19.0512,13,3,2,2,0,0.27,0.31,14.12
72.8413,19.0265,2,2,1,1,1,2.92,2.45,9.0
72.8464,18.9412,14,4,3,3,1,0.5,0.46,12.06
72.8126,18.9449,2,4,2,3,1,1.76,1.46,11.81
72.7964,19.0049,23,4,3,3,1,0.9,0.84,10.63
72.8041,19.0027,2,2,1,1,1,2.82,1.95,5.33
72.8589,18.9266,2,2,1,1,2,2.53,1.95,6.31
72.8125,19.0458,27,2,1,1,1,2.2,1.77,3.4
72.8006,18.9229,22,5,3,3,1,1.4,1.24,11.49
72.8757,18.9596,7,3,2,2,1,1.01,0.7,16.28
72.8299,18.9484,18,4,2,2,1,2.01,2.06,8.5
72.8596,18.8827,48,2,1,1,2,0.26,0.18,3.31
72.8503,18.9631,1,3,2,2,0,5.61,5.65,10.62
72.8428,19.0244,21,5,3,3,1,0.62,0.73,22.05
72.8119,18.8988,20,3,2,2,0,0.54,0.64,6.71
72.7959,18.8827,7,3,2,2,0,0.12,0.1,8.72
72.849,19.0227,7,4,2,2,1,3.79,2.65,16.89
72.8399,18.9522,6,2,1,1,0,5.52,4.68,5.92
72.8457,19.0191,6,4,3,4,2,0.65,0.59,29.14
72.8991,19.0245,13,3,1,1,1,1.29,1.21,11.62
72.8427,18.88,2,4,3,3,1,0.28,0.26,14.89
72.7913,19.0353,28,3,1,1,2,6.41,6.45,3.12
72.8999,19.016,4,4,2,2,2,5.39,4.06,16.94
72.8184,19.0216,13,4,3,3,0,1.67,1.53,10.68
72.7962,18.9821,3,4,2,2,0,3.0,2.33,8.88
72.8634,18.8762,3,2,1,1,0,2.16,1.69,4.87
72.7917,18.9067,37,3,2,3,1,2.06,1.8,5.56
72.8545,18.8697,1,4,2,2,1,3.43,3.52,9.68
72.8599,18.891,10,4,2,2,1,2.32,1.57,9.91
72.8476,18.8945,30,4,2,2,1,0.53,0.37,7.43
72.8804,19.032,27,3,1,1,0,5.96,4.27,5.97
72.8098,18.8998,9,2,1,1,1,1.52,1.45,5.45
72.8717,18.8953,31,2,1,1,1,9.39,6.63,1.88
72.8255,19.001,8,3,2,2,1,8.72,7.26,8.55
72.8477,19.0565,16,5,3,3,0,0.69,0.48,21.36
72.8565,19.0268,15,3,2,2,2,3.09,3.47,12.88
72.8636,19.0255,10,3,2,3,1,0.85,0.84,17.39
72.7877,18.8805,24,4,3,3,2,6.15,5.47,6.97
72.8433,19.058,0,3,2,2,1,0.14,0.1,19.53
72.8606,18.9818,13,4,2,2,2,0.86,0.62,20.28
72.8154,18.9678,11,2,1,1,0,2.85,3.0,4.19
72.8393,18.9722,36,3,1,1,0,0.88,1.02,7.13
72.8903,18.9526,19,2,1,1,0,0.8,0.86,7.61
72.7842,18.8767,22,4,2,3,0,2.15,1.89,7.39
72.8205,19.0257,9,3,2,3,1,0.83,0.95,17.65
72.874,18.9231,3,4,3,3,2,6.81,5.88,8.99
72.8552,19.001,3,4,3,3,1,3.5,3.67,19.68
72.8171,19.0283,7,3,2,2,1,3.07,2.5,7.78
72.7966,18.8746,3,4,2,3,1,6.26,4.95,8.44
72.8011,18.8754,17,3,2,2,0,0.69,0.86,7.26
72.8289,19.0372,17,4,3,3,2,0.75,0.8,23.28
72.7916,18.9733,10,2,1,1,0,5.28,4.12,3.12
72.8941,18.8981,8,2,1,1,0,0.33,0.4,4.86
72.8115,18.9029,16,4,3,4,1,7.24,5.45,7.68
72.8687,18.9957,3,4,3,3,2,5.62,5.71,17.64
72.8863,18.9534,34,4,3,3,1,0.54,0.48,15.59
72.8031,19.0565,35,5,3,3,2,1.55,1.54,10.28
72.8093,18.9166,0,2,1,1,2,6.02,4.65,4.2
72.835,19.0118,7,4,2,2,1,2.82,1.91,17.67
72.8585,18.9324,4,2,1,1,1,4.56,3.75,4.19
72.8786,19.0448,2,2,1,1,2,1.19,0.99,11.74
72.8627,19.0647,50,4,3,3,2,0.1,0.1,11.54
72.8794,19.0588,12,3,1,1,0,1.47,1.18,10.42
72.8831,18.9496,1,5,3,3,1,1.36,1.42,15.3
72.846,18.8856,10,4,2,2,1,7.1,5.04,6.65
72.8217,18.9011,2,2,1,1,2,0.64,0.76,6.43
72.8886,18.8813,19,4,2,2,0,2.89,3.01,6.98
72.8097,18.9575,14,2,1,1,1,7.11,6.17,2.81
72.836,18.9084,12,3,2,2,1,1.18,1.2,8.68
72.8161,18.9505,2,2,1,1,1,0.81,0.7,5.8
72.8719,18.9317,50,3,2,3,0,0.13,0.1,3.65
72.8749,19.0079,28,4,2,2,0,2.96,2.47,11.13
72.8453,19.0577,2,3,2,2,1,3.05,2.49,15.55
72.8418,18.8693,12,3,1,1,2,0.55,0.43,7.91
72.8436,19.0,6,4,3,3,0,0.99,1.08,20.72
72.8809,18.9783,5,3,2,2,2,0.77,0.85,19.08
72.8936,18.877,38,2,1,1,1,2.54,3.01,2.44
72.8077,18.9551,4,3,2,2,0,0.15,0.1,9.4
72.8725,19.0211,6,3,1,1,2,0.72,0.58,14.77
72.8239,19.0316,7,3,2,2,1,0.94,0.84,16.45
72.8996,18.9366,10,4,2,2,2,3.45,2.83,9.86
72.8136,19.0598,0,3,2,3,0,4.87,4.74,6.51
72.8662,18.8669,28,3,2,2,1,4.4,5.02,4.67
72.8842,18.975,29,4,2,2,0,1.4,1.3,12.02
72.8793,18.8747,50,2,1,1,0,8.47,10.25,0.86
72.855,19.0625,38,4,3,3,0,0.77,0.63,12.59
72.7972,18.9632,2,4,3,3,1,2.93,2.34,12.36
72.8478,18.9081,22,3,2,2,1,9.49,7.37,3.7
72.8346,18.9393,1,3,1,1,0,1.13,1.05,7.12
72.8333,18.9409,14,2,1,1,1,2.33,2.82,4.35
72.7839,18.9837,3,2,1,1,2,0.13,0.16,6.68
72.842,18.9472,9,4,2,2,1,2.15,2.47,9.08
72.8743,18.9036,2,4,2,2,1,1.09,0.93,11.95
72.8674,18.9522,13,3,2,2,1,0.24,0.17,16.16
72.8972,18.8796,1,4,2,2,1,0.54,0.4,12.31
72.848,18.9747,21,3,2,2,0,0.6,0.58,12.32
72.8642,18.9187,4,2,1,1,1,6.28,6.88,3.33
72.8671,18.8987,6,3,1,1,1,1.69,1.77,6.53
72.817,18.8812,11,4,2,2,1,2.2,2.17,9.43
72.8629,18.9823,14,3,2,2,2,5.44,3.9,12.05
72.8838,18.9935,7,3,1,1,1,1.35,1.44,12.99
72.8563,18.9949,3,4,3,3,2,1.74,2.0,25.08
72.871,18.9969,12,4,3,3,0,1.61,1.94,18.04
72.8682,18.8942,8,3,1,1,1,2.12,1.65,6.57
72.8697,18.9499,50,2,1,1,0,0.22,0.19,2.43
72.867,19.0119,33,4,2,2,2,3.95,2.79,11.61
72.8563,18.9951,11,4,2,2,0,4.4,3.41,12.98
72.8411,18.8858,8,2,1,1,1,1.14,1.0,5.52
72.8013,18.9683,2,3,2,2,2,3.74,2.77,8.61
72.8739,18.9452,50,4,2,2,0,2.53,2.68,3.33
72.8454,19.0312,7,2,1,1,2,1.65,1.43,10.17
72.8368,18.9993,2,3,2,2,2,2.22,2.62,17.16
72.8347,18.8733,2,2,1,1,0,4.7,3.6,4.66
72.8903,18.9793,22,3,2,2,0,0.51,0.42,12.11
72.8783,18.8954,4,3,2,3,0,2.3,1.56,9.19
72.8893,18.9012,2,3,2,2,0,4.44,3.41,6.66
72.8523,18.9549,22,3,1,1,0,0.46,0.43,9.93
72.8309,18.9826,11,3,2,2,1,1.88,1.34,15.21
72.7966,18.9547,2,3,2,2,2,1.59,1.32,10.53
72.8565,18.9602,4,4,3,3,1,0.1,0.1,25.82
72.8878,18.9043,14,3,1,1,1,0.85,0.63,7.09
72.8025,18.9359,33,3,2,2,1,0.99,1.01,6.43
72.8999,19.0394,7,5,3,3,0,2.54,2.77,20.15
72.8262,18.8888,17,3,2,2,0,0.13,0.1,7.47
72.8823,18.9639,0,3,1,1,1,0.15,0.1,14.78
72.8833,18.9714,3,3,1,1,1,1.03,0.72,13.63
72.8432,18.9691,9,2,1,1,1,7.0,4.76,6.51
72.8953,18.9471,28,2,1,1,0,2.9,2.02,3.29
