Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,prediction
72.7964,19.0169,21,4,3,3,1,0.74,0.59,10.854800000000006
72.8269,18.8733,19,4,3,3,1,0.31,0.34,11.709999999999997
72.8443,18.8728,2,3,2,2,0,0.36,0.31,9.354200000000006
72.7927,18.875,1,3,2,2,0,2.08,1.48,8.484600000000007
72.8116,18.9117,6,2,1,1,1,9.57,6.48,2.9570999999999987
72.8151,18.9394,45,3,2,3,1,3.26,2.74,4.3161999999999985
72.8524,19.021,6,4,2,2,0,6.74,5.85,11.223199999999997
72.8365,18.9781,49,4,3,4,1,1.41,1.21,10.795000000000007
72.8882,18.8777,22,3,2,2,1,4.0,3.78,5.966799999999995
72.8057,18.8902,3,3,2,2,1,3.26,2.18,9.024200000000004
72.8911,18.9326,18,2,1,1,0,9.05,7.61,2.2876999999999996
72.8729,18.9748,2,3,2,3,1,3.8,3.65,14.469699999999998
72.79,18.9822,9,4,3,3,2,2.83,3.19,11.949000000000002
72.8877,18.9856,20,2,1,1,1,2.96,2.99,6.881099999999999
72.8756,18.8824,7,4,2,2,0,8.37,5.96,6.1139
72.7891,19.0582,23,4,2,2,0,1.67,2.0,7.545299999999994
72.8423,18.9241,0,2,1,1,1,0.4,0.4,6.058199999999997
72.8656,18.9897,0,4,2,2,1,1.57,1.31,20.360500000000005
72.7978,18.9827,2,2,1,1,1,2.21,1.68,5.478599999999999
72.8569,18.8853,6,2,1,1,1,2.52,2.14,4.7998
72.7877,19.049,28,3,2,2,2,2.14,1.9,6.9337000000000035
72.8932,18.9363,20,2,1,1,1,1.11,0.93,4.742200000000001
72.8333,18.8984,33,4,3,3,2,3.99,3.3,6.958600000000006
72.8715,18.9703,8,3,2,2,0,0.11,0.11,15.571300000000003
72.7996,18.9542,15,4,3,3,1,3.07,2.81,9.893899999999997
72.8686,18.9791,5,3,2,2,0,0.86,0.76,15.870500000000007
72.8074,18.8783,4,4,2,3,1,1.4,1.07,11.790299999999995
72.849,18.912,30,3,1,1,1,0.57,0.43,5.4079000000000015
72.8385,19.0052,3,3,2,2,0,2.61,2.43,14.089699999999992
72.8082,19.0082,22,2,1,1,1,8.65,9.51,1.7523999999999993
72.7859,19.0084,49,4,2,2,2,0.74,0.57,5.1701
72.8599,19.0455,11,4,2,2,1,0.3,0.28,19.496800000000004
72.8805,19.0256,10,4,2,2,0,0.6,0.55,17.620199999999986
72.7844,19.0581,7,2,1,1,0,3.96,3.19,4.0302000000000024
72.807,18.9463,2,3,1,1,0,0.1,0.1,7.220899999999993
72.8498,18.9674,13,2,1,1,0,3.33,2.65,6.890500000000006
72.8564,18.8814,31,2,1,1,1,0.7,0.71,3.786099999999999
72.8311,18.9383,1,3,2,2,2,1.18,1.19,10.614699999999997
72.8522,18.9364,11,2,1,1,1,0.89,0.89,5.128199999999998
72.8501,18.8691,8,2,1,1,2,3.34,4.02,4.483100000000003
72.8423,19.0603,3,4,2,2,0,0.11,0.13,19.682899999999997
72.8818,18.9031,20,2,1,1,1,3.43,4.18,3.540799999999998
72.8596,18.8916,2,3,2,2,1,1.31,1.07,9.687700000000003
72.8185,19.0024,22,4,2,2,1,1.57,1.37,8.641499999999997
72.7913,19.0147,19,3,2,2,1,0.27,0.19,7.867400000000001
72.8471,18.9732,15,2,1,1,1,4.8,5.22,6.172600000000004
72.8117,19.0526,9,2,1,1,0,0.61,0.56,4.9340000000000055
72.8921,18.9867,13,4,3,3,0,6.55,5.79,13.403899999999995
72.8325,18.9176,4,2,1,1,2,4.99,3.74,4.651300000000001
72.8737,18.9255,0,3,2,2,0,2.02,1.7,8.722100000000012
72.8063,18.9877,21,4,3,3,2,11.77,11.48,3.0708000000000015
72.8374,18.9547,3,3,2,3,1,0.95,0.69,19.285500000000006
72.798,19.0338,50,2,1,1,0,4.25,5.1,1.828500000000001
72.866,18.8717,32,4,3,4,1,0.39,0.3,9.128
72.8108,19.0432,1,3,1,1,2,5.45,4.41,5.3115999999999985
72.8124,18.967,25,2,1,1,1,1.4,1.04,4.0617
72.8474,19.0481,0,2,1,1,1,0.89,0.78,10.663299999999998
72.8138,18.9929,12,4,3,3,0,1.1,0.93,11.187599999999993
72.7983,18.9463,7,3,2,2,0,1.52,1.51,8.142299999999995
72.8057,18.9534,14,5,3,4,1,0.54,0.41,13.510699999999993
72.8338,18.9652,4,2,1,1,1,6.12,4.35,7.288099999999999
72.8257,19.0142,6,4,2,2,2,0.13,0.1,23.801499999999997
72.8684,18.9641,9,5,3,3,1,1.76,1.2,25.061199999999996
72.8161,19.032,0,3,2,3,1,0.1,0.1,10.90669999999999
72.8241,19.0557,2,2,1,1,1,2.1,1.82,9.611500000000007
72.8941,19.0218,5,3,1,1,1,1.39,1.02,13.384500000000005
72.8603,19.053,16,4,3,4,1,3.8,3.21,18.093899999999987
72.8473,19.0127,24,3,1,1,2,4.34,3.24,8.215200000000003
72.8464,19.0581,6,3,1,1,1,0.43,0.29,13.992999999999997
72.8097,18.9555,1,2,1,1,0,0.92,1.13,5.350999999999999
72.8173,18.8862,1,2,1,1,1,0.12,0.11,6.299600000000001
72.889,18.9351,11,4,3,3,0,3.17,2.74,10.06109999999999
72.805,18.9595,28,4,3,3,0,0.5,0.49,8.935199999999998
72.8267,18.9461,12,4,3,3,1,5.54,5.11,9.078199999999997
72.8731,19.0492,8,4,2,2,0,3.7,3.81,14.307299999999993
72.8392,18.9504,5,3,2,2,1,0.11,0.1,16.406999999999982
72.8815,18.8988,13,4,2,2,1,4.58,4.72,7.351999999999992
72.8775,19.0204,18,4,3,4,1,2.25,1.78,19.363699999999994
72.8706,19.0275,11,4,2,2,0,1.47,1.04,16.971700000000002
72.8018,18.9264,6,4,2,2,1,1.96,2.06,10.172999999999998
72.874,18.9835,7,3,2,2,0,1.59,1.21,14.950299999999997
72.8787,18.9376,0,4,3,3,1,7.27,5.51,9.1013
72.8,18.9815,32,4,2,2,1,0.7,0.65,7.490200000000003
72.8593,18.9923,1,4,3,3,1,1.55,1.11,24.549899999999997
72.8473,18.8668,32,2,1,1,1,0.29,0.26,3.7907000000000006
72.886,19.0134,10,2,1,1,1,0.14,0.1,10.048700000000002
72.8669,19.0561,8,3,2,2,2,3.28,2.65,15.286899999999994
72.8767,18.9501,9,3,1,1,1,3.38,3.07,7.553500000000002
72.8654,19.057,7,4,2,2,1,1.3,1.31,19.793500000000005
72.8587,18.9895,11,3,2,3,2,2.39,2.31,16.016300000000005
72.8207,19.0357,2,2,1,1,1,0.31,0.23,10.989400000000007
72.8187,19.0355,0,4,2,2,1,4.67,4.18,9.194999999999999
72.8313,19.0385,1,2,1,1,1,0.12,0.1,11.206100000000008
72.7939,18.9362,50,4,2,3,0,2.42,2.01,4.060900000000003
72.8033,18.9972,2,2,1,1,0,1.87,2.02,4.788000000000004
72.8885,18.9142,0,2,1,1,2,3.65,4.44,4.6421
72.8902,19.0144,4,3,2,2,1,0.39,0.35,18.1585
72.8647,18.9642,6,3,1,1,0,3.87,2.82,10.054200000000003
72.8051,18.9436,5,4,2,2,1,0.88,0.68,11.528599999999994
72.8572,18.9274,8,4,3,4,0,1.52,1.21,11.564500000000004
72.8789,18.9295,34,3,2,3,2,0.45,0.55,6.668099999999998
72.8,18.9199,26,5,3,3,1,4.08,2.79,9.042299999999997
72.8555,18.8896,1,3,2,2,1,1.66,1.76,9.43110000000001
72.8493,18.9858,37,3,1,1,1,9.09,9.33,3.171799999999997
72.7966,18.893,10,3,1,1,1,1.0,0.86,6.784999999999999
72.7967,19.0548,5,4,2,2,0,1.15,1.26,9.717699999999985
72.8425,18.9065,13,3,1,1,1,1.88,1.52,6.514300000000005
72.7955,19.0079,0,2,1,1,0,0.12,0.1,5.795700000000006
72.8195,19.0369,6,4,3,3,1,6.0,6.06,7.618799999999998
72.8187,18.9016,8,3,2,2,1,0.57,0.49,9.5962
72.787,19.0132,18,4,2,3,1,3.94,3.9,7.595799999999996
72.8004,19.0048,6,3,2,3,1,4.77,4.57,6.9841
72.7984,18.9655,16,3,2,2,1,1.62,1.63,7.758199999999996
72.8825,18.9451,43,4,2,2,2,3.01,3.21,4.7906999999999975
72.8651,18.8898,2,2,1,1,2,2.65,1.83,6.016399999999997
72.8746,18.8916,29,3,2,2,0,3.14,2.1,5.819599999999999
72.7863,19.0267,1,2,1,1,2,2.81,3.37,4.943000000000002
72.7972,18.9147,32,3,2,3,2,1.13,1.02,7.1531
72.8157,18.9584,33,4,3,4,0,1.36,0.98,8.116899999999994
72.787,18.8821,14,4,2,2,2,0.13,0.1,11.611400000000005
72.8084,19.0426,1,4,2,3,1,4.3,4.04,9.6821
72.8789,18.8866,29,4,3,3,0,3.39,2.68,8.058799999999998
72.844,18.9597,6,4,3,3,1,0.5,0.58,25.2015
72.8085,18.8787,25,4,3,4,1,6.13,4.49,7.622100000000005
72.8977,18.9964,34,2,1,1,1,2.47,2.14,5.950800000000002
72.7867,19.0075,34,4,3,3,2,1.65,1.21,8.899600000000005
72.8466,18.8977,8,3,2,2,2,3.23,2.49,8.545899999999996
72.8177,18.917,6,4,3,3,2,1.75,1.62,13.671699999999994
72.8229,19.0223,21,2,1,1,2,1.21,0.98,8.766899999999996
72.7976,18.9404,38,4,2,2,1,0.08,0.1,6.595599999999999
72.8099,18.9567,4,2,1,1,1,1.22,1.06,5.423000000000002
72.8659,18.9717,10,4,3,3,1,2.85,3.29,19.14229999999999
72.8695,18.9592,21,4,2,2,0,3.47,2.56,13.319399999999998
72.8388,18.9932,14,4,2,2,1,2.38,1.73,16.606599999999997
72.8436,18.9182,4,4,2,2,1,0.59,0.54,11.857900000000003
72.802,18.894,24,3,2,2,1,0.09,0.1,7.533899999999996
72.8812,18.9805,8,5,3,4,0,6.7,7.76,13.754299999999999
72.8971,19.0507,11,3,2,2,1,3.21,2.21,13.754899999999987
72.7915,19.0561,32,4,2,3,0,2.17,2.45,6.757599999999996
72.7915,19.0488,9,3,2,2,1,0.82,0.59,9.289199999999997
72.8395,18.9935,4,3,2,3,1,8.92,6.43,9.871300000000005
72.8594,19.0165,1,2,1,1,0,3.26,3.34,7.531200000000001
72.8112,18.9549,33,2,1,1,1,3.71,3.6,2.857399999999996
72.8404,18.9402,5,4,2,3,0,0.31,0.34,11.284100000000002
72.8233,18.8905,8,3,2,3,1,2.22,2.65,8.953799999999994
72.7912,19.0455,0,3,2,3,2,1.89,1.46,10.327899999999993
72.8076,18.9679,4,3,2,2,1,3.28,3.42,7.669400000000001
72.8381,19.0272,14,2,1,1,2,1.05,0.92,9.839499999999992
72.8095,18.9545,0,3,1,1,2,3.38,3.11,5.963300000000001
72.7863,19.0399,7,3,2,3,0,0.97,0.66,8.817899999999998
72.8672,18.9216,1,4,3,4,0,1.11,1.0,12.636300000000004
72.7956,18.9665,12,5,3,4,1,4.77,3.26,10.127599999999996
72.8932,19.0526,33,4,2,2,1,4.92,5.82,9.166399999999998
72.8032,18.9483,26,3,1,1,1,6.34,4.32,3.3956000000000004
72.8217,18.9797,23,4,3,3,0,4.11,4.96,13.958799999999995
72.847,18.9874,11,3,2,2,1,0.15,0.1,16.935399999999998
72.8072,18.9108,33,3,2,2,1,4.68,4.46,4.516
72.7908,18.9034,17,2,1,1,0,2.49,2.89,3.9980999999999978
72.813,18.9005,14,3,1,1,1,2.23,1.68,6.17
72.7845,18.9079,4,3,2,2,1,0.49,0.4,10.051499999999994
72.8552,18.8802,24,4,3,4,1,8.86,8.97,4.207200000000003
72.8128,18.9896,25,4,2,3,2,2.57,1.78,8.077899999999994
72.8409,18.9266,23,5,3,3,2,1.16,0.92,12.02030000000001
72.877,18.8923,12,4,3,3,0,1.27,0.98,11.092800000000004
72.8849,18.9079,30,4,3,4,0,3.48,3.11,7.652100000000003
72.7851,18.9782,43,2,1,1,1,1.55,1.14,3.0485
72.8447,18.9455,1,2,1,1,1,1.23,1.04,5.678000000000003
72.8179,18.9995,5,3,2,2,1,2.57,2.69,8.473300000000002
72.8155,18.9873,2,4,2,2,0,0.18,0.21,11.139199999999994
72.8197,19.0562,5,2,1,1,0,0.76,0.71,5.085700000000003
72.8714,18.9314,15,4,2,2,0,0.88,0.61,8.932099999999988
72.8044,18.9082,3,2,1,1,2,5.79,5.11,4.068599999999998
72.7928,18.9631,5,5,3,3,1,0.74,0.71,15.636799999999992
72.8691,18.9859,20,4,3,4,1,3.48,3.1,17.25209999999999
72.7859,19.0558,21,3,2,2,2,2.53,2.98,7.098100000000004
72.8811,19.0662,6,4,3,4,1,0.96,0.72,24.939799999999995
72.7908,18.8874,16,5,3,3,1,6.96,6.61,7.079599999999995
72.8668,18.9661,12,3,2,2,0,1.26,0.94,14.15669999999999
72.8949,19.004,4,3,2,2,1,3.32,2.67,14.779500000000008
72.8481,18.9548,14,3,2,2,1,0.43,0.31,15.529400000000003
72.8498,19.0051,30,3,1,1,0,0.86,0.81,8.430900000000001
72.7871,19.0389,0,4,2,2,1,0.8,0.66,12.246400000000001
72.8425,18.8849,49,3,2,2,1,1.41,1.18,4.389000000000002
72.8517,18.9668,15,4,2,2,0,1.09,1.15,15.673999999999992
72.8949,18.956,3,2,1,1,1,1.42,1.58,9.787500000000009
72.8632,18.9239,1,3,1,1,0,2.0,1.59,6.566899999999999
72.8088,18.9879,7,2,1,1,1,2.43,2.04,5.1207
72.8,19.059,10,4,2,2,2,0.28,0.22,12.077299999999996
72.7869,18.8892,3,4,2,2,2,2.48,2.53,10.664900000000003
72.8655,18.8896,2,4,2,2,1,3.01,2.79,10.0123
72.8603,19.0006,8,4,3,3,2,4.91,4.29,18.6622
72.8658,19.0404,8,4,2,2,1,2.23,1.82,18.231099999999994
72.8724,18.9529,11,3,2,2,1,3.26,2.97,13.2707
72.8003,19.0032,42,4,2,2,0,3.01,2.31,4.969200000000004
72.8466,19.0375,23,2,1,1,1,10.52,11.04,2.444500000000002
72.8466,18.8847,5,5,3,4,1,0.46,0.45,16.287499999999987
72.8027,18.9374,0,5,3,3,1,0.52,0.4,16.40069999999999
72.859,18.908,7,2,1,1,1,2.02,2.36,4.8325000000000005
72.8566,18.8682,1,3,2,2,1,0.64,0.48,10.0672
72.8818,18.9714,2,3,2,2,2,14.41,10.17,6.006100000000006
72.8017,19.037,4,4,2,2,0,0.13,0.13,10.782099999999991
72.8848,18.9985,5,3,2,2,2,6.74,5.16,11.800399999999991
72.8188,18.8792,18,3,2,2,0,4.66,3.44,5.9634999999999945
72.8323,18.9216,19,3,2,2,1,7.8,5.28,5.030299999999998
72.8301,18.8969,0,4,2,3,0,0.99,1.11,10.8524
72.8912,19.0121,36,5,3,4,0,1.59,1.33,15.245999999999997
72.8461,18.9001,2,5,3,3,1,0.76,0.66,15.778100000000002
72.7971,18.8931,11,4,3,4,1,1.3,1.27,12.506000000000006
72.8091,19.0641,30,4,2,2,1,1.7,1.17,7.3898
72.8306,18.9387,18,2,1,1,2,1.76,1.37,4.918300000000001
72.8173,18.8775,27,2,1,1,1,2.93,3.44,3.3514
72.8578,19.0159,7,4,3,3,2,0.1,0.1,27.9783
72.7953,18.9042,3,4,2,3,0,4.88,4.88,7.459100000000004
72.8673,19.0466,5,3,2,2,1,2.1,1.59,16.239800000000002
72.8184,18.8921,21,3,2,2,2,1.29,1.06,7.801299999999994
72.8135,18.9116,12,3,2,2,1,0.55,0.38,8.947700000000003
72.8748,18.9471,15,2,1,1,1,4.11,3.47,3.6969
72.8178,18.9908,2,4,3,3,1,0.19,0.2,14.788499999999994
72.8244,18.9894,6,4,3,3,1,0.62,0.68,24.645299999999988
72.854,19.0043,12,2,1,1,0,2.89,3.1,6.9548000000000005
72.8153,18.9136,14,3,2,2,1,4.11,2.77,7.292500000000001
72.8187,18.8824,17,3,1,1,0,1.46,1.41,5.486499999999999
72.8951,18.9662,3,4,2,3,1,1.65,1.58,20.255999999999986
72.8318,19.0027,49,3,2,2,0,2.07,2.15,7.2581000000000016
72.8785,19.0177,23,2,1,1,1,1.32,1.13,7.516600000000004
72.8952,18.9377,18,5,3,3,2,5.01,5.48,7.856100000000001
72.8052,19.0166,0,5,3,3,1,1.25,1.47,14.714599999999987
72.7846,18.9067,1,2,1,1,1,5.63,4.17,4.287800000000001
72.8871,19.0434,2,2,1,1,2,1.17,0.87,11.798699999999995
72.8441,18.9552,5,2,1,1,1,0.6,0.66,10.367700000000006
72.8153,18.9544,11,4,3,4,1,1.24,1.02,12.590100000000001
72.833,19.0357,16,2,1,1,2,2.48,2.37,8.753900000000003
72.82,18.9553,14,2,1,1,0,6.35,4.67,4.825499999999998
72.8736,18.9007,1,3,1,1,1,4.99,4.2,5.7163999999999975
72.8912,18.8998,12,3,2,2,1,1.06,0.89,8.769799999999995
72.8858,19.0311,4,2,1,1,2,0.43,0.39,11.583900000000002
72.8675,19.0599,23,4,2,2,2,0.47,0.56,16.8396
72.8499,18.9672,25,3,2,2,0,5.81,4.18,8.636799999999997
72.8919,19.0348,27,4,3,4,1,0.34,0.33,18.428600000000007
72.8462,18.9765,7,4,3,3,2,2.29,1.54,24.0639
72.8554,18.9771,4,3,2,3,0,6.14,6.35,10.631300000000003
72.8466,18.9655,5,3,2,3,1,1.65,1.88,16.293299999999995
72.8404,18.9564,34,5,3,3,0,2.3,2.3,14.467399999999996
72.8601,19.0086,50,4,2,2,2,4.25,3.4,6.722499999999999
72.8856,18.9543,1,4,3,3,2,1.37,1.32,25.973800000000004
72.8478,19.0345,3,4,2,2,0,2.29,1.58,17.0166
72.8212,18.9791,11,2,1,1,2,6.06,4.45,7.454099999999994
72.8014,19.015,49,4,2,2,0,6.06,6.72,2.9414
72.8809,18.9314,48,4,3,3,2,0.75,0.53,6.555399999999999
72.8451,19.0603,1,4,3,3,1,3.0,3.19,20.779500000000002
72.8983,18.8786,11,3,1,1,2,1.11,0.87,7.191600000000005
72.7994,19.0255,10,2,1,1,1,1.49,1.32,4.876999999999996
72.8782,19.057,18,4,2,2,1,3.09,3.7,14.542400000000002
72.8477,18.89,5,2,1,1,1,0.54,0.4,5.798500000000001
72.8358,18.89,18,3,2,2,1,7.13,6.83,4.693599999999999
72.7954,19.0164,1,4,3,3,1,1.27,1.07,14.2004
72.8737,18.9916,41,3,2,2,1,2.57,2.92,8.473999999999998
72.7888,18.955,26,3,2,2,1,0.12,0.1,7.9694
72.8525,18.9089,10,4,2,2,2,3.97,4.41,8.665500000000007
72.8549,18.9793,7,2,1,1,1,0.1,0.1,10.249700000000002
72.8029,18.9293,20,3,1,1,2,0.94,1.04,6.519099999999997
72.8348,18.8898,4,3,1,1,1,4.41,4.8,4.940800000000005
72.8279,19.0094,4,2,1,1,0,3.8,3.36,7.3040999999999965
72.8263,19.0439,2,4,3,3,2,1.76,1.35,25.925000000000008
72.8181,18.9781,15,3,2,3,0,3.02,2.43,6.7566999999999995
72.8599,18.929,6,3,2,2,0,1.03,1.13,8.3414
72.856,18.9155,37,3,2,2,0,2.71,2.8,4.805399999999997
72.8256,19.0544,4,3,1,1,1,2.73,3.19,11.564000000000004
72.8562,18.9274,2,3,2,2,1,1.26,1.31,9.606100000000003
72.8726,19.0607,4,3,2,3,2,4.44,4.04,13.797999999999995
72.8635,18.9923,2,4,2,2,2,9.04,7.22,9.830000000000004
72.8073,18.9079,28,3,2,2,0,0.62,0.55,6.207799999999999
72.8962,18.9477,1,2,1,1,1,0.76,0.8,5.811100000000002
72.8415,18.9299,2,2,1,1,1,2.9,3.2,4.921699999999998
72.8254,18.9939,18,3,1,1,2,2.32,1.66,10.502399999999989
72.8959,18.9386,10,4,2,2,0,5.92,6.36,6.238099999999996
72.8667,18.959,1,4,3,3,1,16.11,12.33,5.380699999999998
72.8816,18.9217,4,3,2,2,1,0.44,0.51,9.77580000000001
72.7921,18.9121,20,4,2,2,1,0.24,0.26,9.472600000000007
72.7864,18.9524,1,4,3,3,1,2.81,2.6,12.029099999999994
72.8643,19.0138,30,5,3,3,1,0.12,0.1,18.89679999999998
72.824,19.0561,11,2,1,1,2,0.13,0.16,10.490799999999995
72.8873,18.9854,20,2,1,1,2,0.42,0.38,9.090399999999995
72.8678,19.0619,3,4,2,2,1,2.02,1.49,20.197399999999984
72.8408,19.0303,1,4,2,3,2,2.05,1.47,21.20629999999999
72.7885,18.8874,9,3,1,1,1,4.71,3.55,5.503100000000002
72.7945,19.0638,17,4,3,3,0,11.6,10.61,3.7180000000000013
72.8828,18.9563,19,3,2,2,1,4.29,3.96,10.74510000000001
72.8705,18.9035,21,3,2,2,2,1.11,0.86,7.946599999999994
72.7888,19.0632,50,3,2,2,1,4.18,4.31,3.511099999999999
72.7911,18.982,0,3,1,1,2,3.03,2.04,6.877199999999997
72.8999,18.9204,30,3,2,2,2,2.4,1.85,6.639800000000001
72.8157,18.9592,18,3,1,1,0,0.11,0.1,5.937900000000002
72.884,18.8989,17,4,2,2,1,0.41,0.31,9.720499999999998
72.8935,19.0556,10,3,2,2,2,1.14,1.09,18.045900000000007
72.8662,18.957,22,3,2,2,0,0.1,0.1,12.932799999999993
72.8964,18.9846,17,3,2,2,1,6.13,4.83,10.0158
72.7981,18.965,3,5,3,3,1,1.83,1.27,14.03950000000001
72.8699,19.0457,4,4,2,2,2,1.15,1.39,21.610500000000016
72.8921,19.0209,1,3,2,2,1,0.14,0.14,18.858200000000007
72.8955,19.0428,10,4,2,2,2,0.73,0.51,21.830699999999997
72.8112,18.8837,12,5,3,4,2,1.16,0.94,14.308599999999995
72.8185,19.0254,8,2,1,1,1,10.69,11.43,1.758600000000001
72.8874,18.9927,0,2,1,1,1,4.24,4.7,7.524400000000001
72.7835,18.9751,24,4,3,3,0,0.8,0.91,9.7449
72.7875,19.0446,9,3,2,2,1,5.58,6.84,5.388400000000002
72.8189,18.8736,1,3,2,2,1,2.3,1.76,9.363400000000004
72.8013,19.034,27,3,1,1,0,10.94,9.4,1.7518999999999982
72.8219,18.8767,4,3,2,2,2,8.36,10.28,3.8146000000000013
72.8848,18.8821,12,4,3,3,2,10.99,11.21,3.6921000000000004
72.842,18.8856,2,3,2,2,0,0.97,0.87,8.9302
72.8927,18.93,13,4,2,2,0,2.09,1.52,8.519500000000003
72.8421,18.9024,8,4,2,3,0,0.4,0.45,10.14570000000001
72.8675,18.9401,1,4,3,3,0,0.84,0.57,12.52060000000001
72.868,18.999,6,2,1,1,1,2.2,2.71,8.947399999999996
72.8015,18.9838,50,2,1,1,0,4.37,3.19,1.9790000000000014
72.88,19.0085,49,3,2,2,0,2.1,2.09,7.4158000000000035
72.7924,18.9004,7,2,1,1,1,4.46,3.74,4.117400000000001
72.8822,18.8699,2,4,3,3,0,8.12,5.71,8.282899999999998
72.856,18.9703,9,5,3,3,0,1.41,1.11,23.445099999999993
72.845,19.0422,29,4,3,3,1,0.42,0.31,17.68229999999998
72.7869,19.0396,5,3,2,2,0,3.49,3.71,7.130099999999994
72.8148,19.031,35,3,2,2,2,0.33,0.26,7.409299999999999
72.8839,18.9378,15,3,1,1,1,0.12,0.1,7.029100000000004
72.8916,19.0608,5,5,3,3,1,0.23,0.22,28.702300000000015
72.818,18.9412,30,4,3,3,2,4.26,4.46,7.703300000000006
72.8694,18.9124,0,4,3,3,1,1.12,1.39,13.969499999999984
72.897,18.8703,14,2,1,1,0,0.98,0.69,4.445100000000004
72.8766,18.9581,19,2,1,1,0,1.06,1.28,7.440900000000004
72.8375,18.9705,10,4,2,2,0,0.92,1.06,17.190900000000003
72.7991,18.9663,12,3,1,1,1,1.01,0.71,6.753499999999999
72.8184,18.8686,39,3,2,2,1,1.59,1.14,5.554199999999997
72.892,19.0059,12,2,1,1,2,2.54,2.19,9.0916
72.8893,18.9574,3,4,3,3,1,0.1,0.1,26.05710000000001
72.8897,19.0579,16,3,1,1,0,3.1,2.3,9.651199999999994
72.8405,18.9762,1,3,1,1,1,0.6,0.47,14.319099999999999
72.8067,19.0148,10,3,2,2,1,0.92,0.8,9.150500000000001
72.8018,19.0555,1,4,2,2,0,5.12,3.47,8.690900000000001
72.8061,18.9421,5,2,1,1,1,0.39,0.39,5.925400000000003
72.858,18.94,14,5,3,3,0,5.15,3.47,9.127299999999998
72.8704,18.8841,11,4,3,4,2,0.35,0.3,14.100700000000007
72.8529,18.8776,25,5,3,4,1,3.99,2.69,8.925599999999994
72.8014,18.8828,3,4,3,3,1,0.83,0.62,14.020400000000002
72.8386,18.9671,8,3,1,1,0,0.96,0.69,11.8335
72.7964,18.9205,13,4,3,3,2,2.99,3.04,11.265500000000008
72.8575,18.9461,9,3,1,1,0,1.76,1.71,5.879499999999994
72.8047,18.9483,34,3,1,1,1,0.3,0.3,5.208599999999998
72.8338,18.8873,13,3,1,1,0,5.83,5.01,4.5866000000000025
72.8216,18.9425,50,4,3,3,1,7.46,5.45,3.9149999999999987
72.8451,18.9815,1,2,1,1,1,1.67,1.85,9.957399999999993
72.8511,19.0112,13,2,1,1,1,0.19,0.18,9.478600000000007
72.8194,18.983,5,4,2,2,1,0.72,0.76,11.447300000000002
72.8668,18.9158,5,2,1,1,1,6.39,6.5,3.2747
72.8221,18.9306,20,5,3,3,2,1.39,1.12,12.401100000000008
72.8828,18.8667,50,2,1,1,0,5.16,3.58,1.796100000000001
72.8475,18.9477,12,3,1,1,1,0.41,0.35,7.017300000000005
72.8085,18.893,5,2,1,1,1,9.21,6.75,3.0453999999999994
72.8151,19.0476,4,3,2,2,2,3.7,2.83,8.4226
72.8672,19.0093,0,2,1,1,1,2.32,2.16,9.627399999999994
72.843,19.0509,3,2,1,1,1,3.05,2.25,9.179199999999996
72.8428,19.0175,10,2,1,1,1,1.6,1.11,9.214
72.8114,18.9124,5,3,1,1,1,0.5,0.57,7.734199999999998
72.8552,18.9107,38,3,2,2,1,2.87,2.97,4.817599999999997
72.8381,19.0262,24,2,1,1,2,1.2,1.41,8.247300000000003
72.8503,18.9084,21,4,3,4,1,6.0,5.05,7.355200000000004
72.7943,18.9472,4,3,1,1,0,4.04,4.83,5.126200000000003
72.8649,19.0484,16,3,2,2,0,1.94,2.27,11.712600000000002
72.7978,19.0267,7,4,3,4,1,0.13,0.1,14.235299999999995
72.8028,19.044,22,3,2,2,0,1.3,0.9,6.895500000000004
72.7842,19.0368,3,3,1,1,1,0.99,0.81,7.558000000000001
72.7918,18.9362,19,3,2,2,2,4.99,4.77,5.974999999999999
72.8314,19.0452,25,4,3,4,0,7.34,7.84,8.861900000000002
72.8241,18.9026,0,4,2,3,2,0.11,0.1,13.51779999999999
72.8492,18.9901,13,4,3,3,1,1.49,1.02,21.468900000000005
72.7883,18.9274,18,2,1,1,0,3.05,2.29,3.841099999999996
72.8895,19.0121,26,4,2,3,0,3.68,3.02,11.580000000000005
72.8635,18.9799,11,2,1,1,1,0.11,0.1,9.8415
72.7993,18.991,0,2,1,1,1,2.57,2.3,5.299900000000001
72.7931,18.9015,24,4,2,2,0,3.09,2.79,6.653300000000001
72.8574,18.9057,6,3,1,1,0,3.08,3.18,5.377800000000001
72.805,18.9452,2,2,1,1,1,2.01,1.49,5.621600000000002
72.806,18.9431,33,4,2,2,0,5.83,4.37,5.239500000000001
72.7881,19.0572,12,3,1,1,2,0.99,1.02,7.338799999999996
72.8834,18.9176,6,3,1,1,0,2.09,2.04,6.087899999999999
72.8859,18.9131,20,3,2,2,0,9.27,6.92,4.2075999999999985
72.8826,18.9259,16,2,1,1,1,3.08,2.94,4.047299999999997
72.796,18.9131,35,4,3,3,0,0.21,0.21,8.995200000000008
72.8628,18.8949,9,2,1,1,0,2.32,2.67,4.296100000000004
72.8728,19.0316,28,4,2,2,1,12.19,8.73,5.2405
72.8785,19.0105,4,3,1,1,0,4.33,3.72,9.677500000000002
72.8585,19.0637,47,3,2,2,1,0.92,1.1,7.9154
